link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
https://www.google.com/maps/place/The+Magnes+Collection+of+Jewish+Art+and+Life/data=!4m2!3m1!1s0x80857dcbf3653833:0x8a02b7977dd25f77!10m1!1e1,The Magnes Collection of Jewish Art and Life,Museum,"2121 Allston Way, Berkeley, CA 94720","{""Friday"":[""Closed""],""Monday"":[""Closed""],""Saturday"":[""Closed""],""Sunday"":[""11 AM–4 PM""],""Thursday"":[""11 AM–7 PM""],""Tuesday"":[""11 AM–4 PM""],""Wednesday"":[""11 AM–4 PM""]}",{},https://magnes.berkeley.edu/,(510) 643-2526,"VP9M+W7 Berkeley, California",21,4.400000,"{""1"":1,""2"":0,""3"":2,""4"":4,""5"":14}",37.869795,-122.266870,9944712788466360183,Open ⋅ Closes 4 PM,"Diverse collection includes Jewish art, objects, music, historical documents & more.",https://search.google.com/local/reviews?placeid=ChIJMzhl88t9hYARd1_SfZe3Aoo&q=The+Magnes+Collection+of+Jewish+Art+and+Life&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipON0Mznf2r_l_ayVwebaX0WIZxDIEXhwwjkYHi0=w408-h257-k-no,America/Los_Angeles,,0x80857dcbf3653833:0x8a02b7977dd25f77,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipON0Mznf2r_l_ayVwebaX0WIZxDIEXhwwjkYHi0=w473-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMcnWBS8UUz8_EKDqiFV1mxESvFvMUwtwZ6br2G=w446-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1QPsAbGy2Ia7hmV5d2Pz5Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=347.88675\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""105413371062799321222"",""name"":""The Magnes Collection of Jewish Art and Life (Owner)"",""link"":""https://www.google.com/maps/contrib/105413371062799321222""}","{""borough"":""Downtown Berkeley"",""street"":""2121 Allston Way"",""city"":""Berkeley"",""postal_code"":""94720"",""state"":""California"",""country"":""US""}","[{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Live performances"",""enabled"":false}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/Berkeley+Natural+History+Museums/data=!4m2!3m1!1s0x80857c26dde631fd:0x5dd9aa98c82d5c21!10m1!1e1,Berkeley Natural History Museums,Museum,"Valley Life Sciences Bldg, 3101, Berkeley, CA 94720","{""Friday"":[""8 AM–12 PM"",""1–5 PM""],""Monday"":[""8 AM–12 PM"",""1–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–12 PM"",""1–5 PM""],""Tuesday"":[""8 AM–12 PM"",""1–5 PM""],""Wednesday"":[""8 AM–12 PM"",""1–5 PM""]}",{},https://bnhm.berkeley.edu/,(510) 642-1821,"VPCQ+J4 Berkeley, California",21,4.200000,"{""1"":3,""2"":1,""3"":0,""4"":1,""5"":16}",37.871612,-122.262157,6762623888643677217,Open ⋅ Closes 5 PM,,https://search.google.com/local/reviews?placeid=ChIJ_THm3SZ8hYARIVwtyJiq2V0&q=Berkeley+Natural+History+Museums&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipM8-RtkNFpLwy6cE4Tp9Wlg-hFyJb6Hz9dlEUmT=w408-h306-k-no,America/Los_Angeles,,0x80857c26dde631fd:0x5dd9aa98c82d5c21,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipM8-RtkNFpLwy6cE4Tp9Wlg-hFyJb6Hz9dlEUmT=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m7JML0BvqOGwRfC2uggljw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=331.95557\u0026pitch=0\u0026thumbfov=100""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPpROZsdnqMvGQMRdjX94QtahUoHFYhuyCq5xut=w224-h398-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Berkeley Natural History Museums (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Valley Life Sciences Bldg, 3101"",""city"":""Berkeley"",""postal_code"":""94720"",""state"":""CA"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/Berkeley+Art+Museum+and+Pacific+Film+Archive/data=!4m2!3m1!1s0x80857e9d892bc107:0xea2b8511aef1a078!10m1!1e1,Berkeley Art Museum and Pacific Film Archive,Art museum,"2155 Center St, Berkeley, CA 94720","{""Friday"":[""11 AM–7 PM""],""Monday"":[""Closed""],""Saturday"":[""11 AM–7 PM""],""Sunday"":[""11 AM–7 PM""],""Thursday"":[""11 AM–7 PM""],""Tuesday"":[""Closed""],""Wednesday"":[""11 AM–7 PM""]}","{""Friday"":{""10"":0,""11"":57,""12"":68,""13"":66,""14"":59,""15"":57,""16"":54,""17"":46,""18"":36,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{},""Saturday"":{""10"":0,""11"":56,""12"":80,""13"":97,""14"":100,""15"":92,""16"":81,""17"":59,""18"":46,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":34,""12"":41,""13"":59,""14"":69,""15"":67,""16"":60,""17"":51,""18"":37,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":55,""12"":72,""13"":72,""14"":65,""15"":60,""16"":59,""17"":53,""18"":51,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{},""Wednesday"":{""10"":0,""11"":28,""12"":33,""13"":45,""14"":51,""15"":51,""16"":50,""17"":37,""18"":30,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",http://bampfa.org/,(510) 642-0808,"VPCM+7C Berkeley, California",759,4.500000,"{""1"":11,""2"":17,""3"":56,""4"":171,""5"":504}",37.870736,-122.266484,16873726739869704312,Closed ⋅ Opens 11 AM Wed,Art exhibits range from Asian artifacts to local works with an equally diverse film program.,https://search.google.com/local/reviews?placeid=ChIJB8EriZ1-hYAReKDxrhGFK-o&q=Berkeley+Art+Museum+and+Pacific+Film+Archive&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipNZV3BUG9pwlFFANuvu4g7i5QxO6PjXaSYquT-8=w469-h240-k-no,America/Los_Angeles,,0x80857e9d892bc107:0xea2b8511aef1a078,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNZV3BUG9pwlFFANuvu4g7i5QxO6PjXaSYquT-8=w582-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOL71Ane73FhoIsTJS4cT_VVdZ12U7Kdz9gH2dW=w397-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPQNRepbYTbUiWfPNdTDG_CETM90vVKQ1qIcc8S=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPSi9QsxZ0dcDW0P8YwZPpqg7CMO8VvRLUB4iMR=w577-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNcAnkYdFn8C2Gj7jTQj5a6rjZuusk3pwp-lwAp=w224-h298-k-no-pi0-ya353-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""114578400805776480660"",""name"":""Berkeley Art Museum and Pacific Film Archive (Owner)"",""link"":""https://www.google.com/maps/contrib/114578400805776480660""}","{""borough"":""Downtown Berkeley"",""street"":""2155 Center St"",""city"":""Berkeley"",""postal_code"":""94720"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restaurant"",""enabled"":false},{""name"":""Restroom"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/The+Lawrence+Hall+of+Science/data=!4m2!3m1!1s0x80857c3eefdd5655:0x8d8c4ef47aeec69a!10m1!1e1,The Lawrence Hall of Science,Science museum,"1 Centennial Dr, Berkeley, CA 94720","{""Friday"":[""10 AM–5 PM""],""Monday"":[""10 AM–5 PM""],""Saturday"":[""10 AM–5 PM""],""Sunday"":[""10 AM–5 PM""],""Thursday"":[""10 AM–5 PM""],""Tuesday"":[""10 AM–5 PM""],""Wednesday"":[""10 AM–5 PM""]}","{""Friday"":{""10"":30,""11"":43,""12"":50,""13"":51,""14"":45,""15"":40,""16"":29,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{},""Saturday"":{""10"":65,""11"":94,""12"":100,""13"":99,""14"":91,""15"":83,""16"":63,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":55,""11"":79,""12"":91,""13"":90,""14"":79,""15"":64,""16"":50,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":32,""11"":40,""12"":38,""13"":36,""14"":29,""15"":21,""16"":13,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{},""Wednesday"":{""10"":23,""11"":31,""12"":32,""13"":32,""14"":30,""15"":26,""16"":23,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",http://lawrencehallofscience.org/,(510) 642-5132,"VQH3+M9 Berkeley, California",385,4.500000,"{""1"":12,""2"":9,""3"":19,""4"":70,""5"":275}",37.879205,-122.246517,10199614068028786330,Open ⋅ Closes 5 PM,"Science center at the University of California, Berkeley, with hands-on exhibits & a planetarium.",https://search.google.com/local/reviews?placeid=ChIJVVbd7z58hYARmsbuevROjI0&q=The+Lawrence+Hall+of+Science&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipNU8IrRC9qaoulHDQrGcjaoOFbYL37UR0j617jt=w579-h240-k-no,America/Los_Angeles,,0x80857c3eefdd5655:0x8d8c4ef47aeec69a,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNU8IrRC9qaoulHDQrGcjaoOFbYL37UR0j617jt=w720-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOktCW9bbszD4fGcXVlKhFCMAsBTS-k2KZ47ATy=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNMr9xzaRYgqUw4_d70g-hFM7uz-S17sIYNL6us=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPuR-4VrniDcFDruC8zrk8pyq5t94hHK24lTku1=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP_5NaRvzAJUsOPmvHjuT8pSUB8WWSymEWPo1jP=w224-h298-k-no-pi-10-ya131-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""108442939506974849155"",""name"":""The Lawrence Hall of Science (Owner)"",""link"":""https://www.google.com/maps/contrib/108442939506974849155""}","{""borough"":"""",""street"":""1 Centennial Dr"",""city"":""Berkeley"",""postal_code"":""94720"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Getting tickets in advance recommended"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/Berkeley+Historical+Society+%26+Museum/data=!4m2!3m1!1s0x80857e9959c8e0af:0xb1b1f2a47c9b2504!10m1!1e1,Berkeley Historical Society & Museum,Museum,"1931 Center St, Berkeley, CA 94704","{""Friday"":[""1–4 PM""],""Monday"":[""Closed""],""Saturday"":[""1–4 PM""],""Sunday"":[""Closed""],""Thursday"":[""1–4 PM""],""Tuesday"":[""Closed""],""Wednesday"":[""Closed""]}",{},http://www.berkhistory.org/,(510) 848-0181,"VPCH+27 Berkeley, California",9,4.200000,"{""1"":1,""2"":1,""3"":0,""4"":0,""5"":7}",37.870078,-122.271816,12804282003870131460,Closed ⋅ Opens 1 PM Thu,,https://search.google.com/local/reviews?placeid=ChIJr-DIWZl-hYARBCWbfKTysbE&q=Berkeley+Historical+Society+%26+Museum&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipPlQGVX72P_0nkuPULx1Imhqo-IUGijlm_dYVXw=w408-h268-k-no,America/Los_Angeles,,0x80857e9959c8e0af:0xb1b1f2a47c9b2504,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPlQGVX72P_0nkuPULx1Imhqo-IUGijlm_dYVXw=w452-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPyhofkF9qc6hGyogJgtaRon4FBUCk5Ha9RYgaG=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oz-0UvVI3Zy8IJzaGLsvGg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=7.131938\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""105454051717135716450"",""name"":""Berkeley Historical Society \u0026 Museum (Owner)"",""link"":""https://www.google.com/maps/contrib/105454051717135716450""}","{""borough"":""Downtown Berkeley"",""street"":""1931 Center St"",""city"":""Berkeley"",""postal_code"":""94704"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Wi-Fi"",""enabled"":false},{""name"":""Wi-Fi"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/University+of+California+Museum+of+Paleontology/data=!4m2!3m1!1s0x80857c26e5ac9d7d:0x4ba811574184c6a2!10m1!1e1,University of California Museum of Paleontology,Museum,"Campanile Way, Berkeley, CA 94720",{},{},,,"VPCQ+F5 Berkeley, California",2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",37.871181,-122.262020,5451626415391032994,,,https://search.google.com/local/reviews?placeid=ChIJfZ2s5SZ8hYARosaEQVcRqEs&q=University+of+California+Museum+of+Paleontology&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipOdfpTJKPWSpw2XB24A48-osCnWjMFAjhOC7ZJw=w408-h544-k-no,America/Los_Angeles,,0x80857c26e5ac9d7d:0x4ba811574184c6a2,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOdfpTJKPWSpw2XB24A48-osCnWjMFAjhOC7ZJw=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B49b7Y0IO9X3yNDVtw7IhA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=353.75052\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""University of California Museum of Paleontology (Owner)"",""link"":""""}","{""borough"":"""",""street"":""Campanile Way"",""city"":""Berkeley"",""postal_code"":""94720"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible parking lot"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/Worth+Ryder+Art+Gallery/data=!4m2!3m1!1s0x80857d142d984799:0xe0c53f0f1fdce4e0!10m1!1e1,Worth Ryder Art Gallery,Art gallery,"116 Anthropology + Art Practice Building, Berkeley, CA 94720",{},{},https://art.berkeley.edu/gallery,,"VP9V+WW Berkeley, California",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",37.869853,-122.255152,16196420969099486432,,,https://search.google.com/local/reviews?placeid=ChIJmUeYLRR9hYAR4OTcHw8_xeA&q=Worth+Ryder+Art+Gallery&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipOyo5naCZr45A1xrgJBAYjxkMFenCQ_xl2uY8xi=w519-h240-k-no,America/Los_Angeles,,0x80857d142d984799:0xe0c53f0f1fdce4e0,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOyo5naCZr45A1xrgJBAYjxkMFenCQ_xl2uY8xi=w645-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Worth Ryder Art Gallery (Owner)"",""link"":""""}","{""borough"":"""",""street"":""116 Anthropology + Art Practice Building"",""city"":""Berkeley"",""postal_code"":""94720"",""state"":""CA"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restaurant"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/Berkeley+Art+Center/data=!4m2!3m1!1s0x80857ea6293efd5f:0x29852b5573d26990!10m1!1e1,Berkeley Art Center,Art gallery,"1275 Walnut St, Berkeley, CA 94709","{""Friday"":[""12–5 PM""],""Monday"":[""Closed""],""Saturday"":[""12–5 PM""],""Sunday"":[""12–5 PM""],""Thursday"":[""12–5 PM""],""Tuesday"":[""Closed""],""Wednesday"":[""Closed""]}",{},https://www.berkeleyartcenter.org/,(510) 644-6893,"VPMJ+RP Berkeley, California",40,4.600000,"{""1"":0,""2"":0,""3"":5,""4"":6,""5"":29}",37.884514,-122.268247,2991845173472946576,Closed ⋅ Opens 12 PM Thu,,https://search.google.com/local/reviews?placeid=ChIJX_0-KaZ-hYARkGnSc1UrhSk&q=Berkeley+Art+Center&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipOl3b_kHkH32pSxZe5dw5ismPfxFk69NpH8G32a=w426-h240-k-no,America/Los_Angeles,,0x80857ea6293efd5f:0x29852b5573d26990,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOl3b_kHkH32pSxZe5dw5ismPfxFk69NpH8G32a=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOl3b_kHkH32pSxZe5dw5ismPfxFk69NpH8G32a=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNyXMy3iD5jltntXow46a4pLOzmIhFb2ZOUILmD=w224-h298-k-no-pi-10-ya120.00001-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""100854285292926865785"",""name"":""Berkeley Art Center (Owner)"",""link"":""https://www.google.com/maps/contrib/100854285292926865785""}","{""borough"":""North Berkeley"",""street"":""1275 Walnut St"",""city"":""Berkeley"",""postal_code"":""94709"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/%C3%96rly+Museum+of+Hungarian+Culture/data=!4m2!3m1!1s0x80857d433583ca83:0xc5b20c5d4f51570a!10m1!1e1,Örly Museum of Hungarian Culture,Heritage museum,"1720 Arch St, Berkeley, CA 94709",{},{},https://www.orlymuseum.org/,(510) 384-5606,"VPGP+R5 Berkeley, California",6,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":5}",37.877081,-122.264569,14245462166228522762,,,https://search.google.com/local/reviews?placeid=ChIJg8qDNUN9hYARCldRT10MssU&q=%C3%96rly+Museum+of+Hungarian+Culture&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipM5ubwIRexnuHPrjeTcsxICyRTDZzYSz9UyIC3x=w408-h306-k-no,America/Los_Angeles,,0x80857d433583ca83:0xc5b20c5d4f51570a,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipM5ubwIRexnuHPrjeTcsxICyRTDZzYSz9UyIC3x=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMHdhHSkXQK96nNTOtWmpqKiasjwkI9kPourFVb=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GNiDGYNprCSXIWp0bdsjag\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=266.34122\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""102166031479204344062"",""name"":""Örly Museum of Hungarian Culture (Owner)"",""link"":""https://www.google.com/maps/contrib/102166031479204344062""}","{""borough"":""North Berkeley"",""street"":""1720 Arch St"",""city"":""Berkeley"",""postal_code"":""94709"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":false}]}]",null,
https://www.google.com/maps/place/Kala+Art+Gallery+%26+Community+Classroom/data=!4m2!3m1!1s0x80857e8ad85dd873:0x7f8bff997f644c97!10m1!1e1,Kala Art Gallery & Community Classroom,Art gallery,"2990 San Pablo Ave, Berkeley, CA 94702","{""Friday"":[""12–5 PM""],""Monday"":[""Closed""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""12–5 PM""],""Tuesday"":[""Closed""],""Wednesday"":[""12–5 PM""]}",{},http://www.kala.org/,(510) 841-7000,"VP37+54 Berkeley, California",12,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":3,""5"":9}",37.852987,-122.287227,9190720499311987863,Closed ⋅ Opens 12 PM Wed,A light-filled space with a rotating schedule of shows & enrichment courses for adults & kids.,https://search.google.com/local/reviews?placeid=ChIJc9hd2Ip-hYARl0xkf5n_i38&q=Kala+Art+Gallery+%26+Community+Classroom&authuser=0&hl=en&gl=US,https://lh5.googleusercontent.com/p/AF1QipOusTSYcBDV291TJhqrJ4JU-l70GaDDC73xXiOy=w408-h291-k-no,America/Los_Angeles,,0x80857e8ad85dd873:0x7f8bff997f644c97,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOusTSYcBDV291TJhqrJ4JU-l70GaDDC73xXiOy=w416-h298-k-no""},{""title"":""Visual arts"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOS2Tn-fnYnakDu0bEv3NUml730wEGHzXTT-9Q=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNV-S5Tp7jw0zUTQl6EYXNiwcyWLAQASIsWNoD1=w224-h298-k-no-pi-0-ya100.00001-ro0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Kala Art Gallery \u0026 Community Classroom (Owner)"",""link"":""""}","{""borough"":""Southwest Berkeley"",""street"":""2990 San Pablo Ave"",""city"":""Berkeley"",""postal_code"":""94702"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":false},{""name"":""Wheelchair accessible restroom"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false},{""name"":""Restaurant"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":false}]}]",null,
